title,taxon,sample_start_date,sample_start_time,sample_end_date,sample_end_time,value,sample_location_info,sample_info,sample_name,sample_sex,location_description,location_environment,study_lat_DD,study_long_DD,spatial_accuracy,location_extent,geo_datum,species_id_method,study_design,sampling_strategy,sampling_method,sampling_protocol,measurement_unit,study_collection_area,value_transform
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,Metamora,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-24,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,Metamora,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-17,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-10,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-10,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-10,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-10,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-10,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-10,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-10,,1,Metamora,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-10,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-10,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-03,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-03,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-03,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-03,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-03,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-03,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-03,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-03,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-06-03,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-27,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-27,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-27,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-27,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-27,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-27,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-27,,1,Metamora,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-27,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-27,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-20,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-20,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-20,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-20,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-20,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-20,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-13,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-13,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-05-13,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
